customer_id,total_payments,failure_count,failure_rate,total_amount_failed,risk_score,risk_category
C4194,10,1,0.1,69.46,0.0301,LOW
C0899,10,1,0.1,69.18,0.0301,LOW
C4153,10,1,0.1,68.32,0.0301,LOW
C3188,10,1,0.1,68.26,0.0301,LOW
C0396,10,1,0.1,68.21,0.0301,LOW
C2016,10,1,0.1,66.8,0.0301,LOW
C0345,10,1,0.1,66.7,0.0301,LOW
C3201,10,1,0.1,65.93,0.0301,LOW
C2286,10,1,0.1,65.41,0.0301,LOW
C1201,10,1,0.1,65.34,0.0301,LOW
C2671,10,1,0.1,64.5,0.0301,LOW
C1040,10,1,0.1,64.44,0.0301,LOW
C1696,10,1,0.1,64.08,0.0301,LOW
C4879,10,1,0.1,63.82,0.0301,LOW
C4308,10,1,0.1,63.7,0.0301,LOW
C1668,10,1,0.1,62.82,0.0301,LOW
C2789,10,1,0.1,62.7,0.0301,LOW
C2236,10,1,0.1,62.42,0.0301,LOW
C2968,10,1,0.1,61.33,0.0301,LOW
C3107,10,1,0.1,60.59,0.0301,LOW
C2313,10,1,0.1,60.39,0.0301,LOW
C0456,10,1,0.1,60.26,0.0301,LOW
C2984,10,1,0.1,59.92,0.0301,LOW
C1306,10,1,0.1,59.76,0.0301,LOW
C2273,10,1,0.1,58.79,0.0301,LOW
C3975,10,1,0.1,58.64,0.0301,LOW
C1117,10,1,0.1,58.09,0.0301,LOW
C2679,10,1,0.1,57.07,0.0301,LOW
C1487,10,1,0.1,54.79,0.0301,LOW
C1653,10,1,0.1,54.67,0.0301,LOW
C3561,10,1,0.1,53.49,0.0301,LOW
C0608,10,1,0.1,53.26,0.0301,LOW
C2251,10,1,0.1,53.2,0.0301,LOW
C3370,10,1,0.1,53.03,0.0301,LOW
C3999,10,1,0.1,53.02,0.0301,LOW
C0340,10,1,0.1,52.03,0.0301,LOW
C3030,10,1,0.1,51.15,0.0301,LOW
C3374,10,1,0.1,50.73,0.0301,LOW
C1424,10,1,0.1,50.57,0.0301,LOW
C3587,10,1,0.1,50.4,0.0301,LOW
C0443,10,1,0.1,49.33,0.0301,LOW
C4805,10,1,0.1,49.32,0.0301,LOW
C4185,10,1,0.1,49.3,0.0301,LOW
C2243,10,1,0.1,48.16,0.0301,LOW
C1268,10,1,0.1,47.97,0.0301,LOW
C1902,10,1,0.1,47.7,0.0301,LOW
C4160,10,1,0.1,47.04,0.0301,LOW
C4364,10,1,0.1,47.01,0.0301,LOW
C0272,10,1,0.1,46.78,0.0301,LOW
C2456,10,1,0.1,46.75,0.0301,LOW
C2892,10,1,0.1,46.09,0.0301,LOW
C4202,10,1,0.1,45.91,0.0301,LOW
C2035,10,1,0.1,45.28,0.0301,LOW
C1463,10,1,0.1,44.79,0.0301,LOW
C4566,10,1,0.1,44.78,0.0301,LOW
C1977,10,1,0.1,44.38,0.0301,LOW
C4941,10,1,0.1,44.31,0.0301,LOW
C0859,10,1,0.1,44.13,0.0301,LOW
C1269,10,1,0.1,43.92,0.0301,LOW
C4041,10,1,0.1,43.7,0.0301,LOW
C1093,10,1,0.1,43.57,0.0301,LOW
C3341,10,1,0.1,42.89,0.0301,LOW
C0337,10,1,0.1,41.91,0.0301,LOW
C0855,10,1,0.1,41.85,0.0301,LOW
C2575,10,1,0.1,40.95,0.0301,LOW
C2055,10,1,0.1,40.62,0.0301,LOW
C4588,10,1,0.1,39.96,0.0301,LOW
C1320,10,1,0.1,39.15,0.0301,LOW
C2368,10,1,0.1,39.06,0.0301,LOW
C3267,10,1,0.1,39.02,0.0301,LOW
C1950,10,1,0.1,38.54,0.0301,LOW
C3585,10,1,0.1,38.34,0.0301,LOW
C3065,10,1,0.1,38.1,0.0301,LOW
C4824,10,1,0.1,37.91,0.0301,LOW
C4616,10,1,0.1,37.88,0.0301,LOW
C3885,10,1,0.1,37.78,0.0301,LOW
C3295,10,1,0.1,37.76,0.0301,LOW
C2692,10,1,0.1,37.18,0.0301,LOW
C4984,10,1,0.1,36.74,0.0301,LOW
C0692,10,1,0.1,36.63,0.0301,LOW
C4593,10,1,0.1,35.78,0.0301,LOW
C0080,10,1,0.1,35.72,0.0301,LOW
C1309,10,1,0.1,35.71,0.0301,LOW
C0424,10,1,0.1,34.86,0.0301,LOW
C1804,10,1,0.1,34.81,0.0301,LOW
C0402,10,1,0.1,34.56,0.0301,LOW
C4497,10,1,0.1,34.12,0.0301,LOW
C2696,10,1,0.1,33.87,0.0301,LOW
C0735,10,1,0.1,33.74,0.0301,LOW
C4454,10,1,0.1,33.62,0.0301,LOW
C4891,10,1,0.1,33.24,0.0301,LOW
C1202,10,1,0.1,33.02,0.0301,LOW
C2392,10,1,0.1,32.92,0.0301,LOW
C0535,10,1,0.1,32.65,0.0301,LOW
C2885,10,1,0.1,32.45,0.0301,LOW
C2354,10,1,0.1,32.32,0.0301,LOW
C3243,10,1,0.1,32.26,0.0301,LOW
C4190,10,1,0.1,32.16,0.0301,LOW
C4057,10,1,0.1,31.93,0.0301,LOW
C4853,10,1,0.1,31.65,0.0301,LOW
C1879,10,1,0.1,31.52,0.0301,LOW
C0416,10,1,0.1,31.22,0.0301,LOW
C1163,10,1,0.1,30.49,0.0301,LOW
C0757,10,1,0.1,30.21,0.0301,LOW
C2166,10,1,0.1,30.0,0.0301,LOW
C3478,10,1,0.1,29.94,0.0301,LOW
C1535,10,1,0.1,29.14,0.0301,LOW
C4072,10,1,0.1,29.12,0.0301,LOW
C3504,10,1,0.1,29.09,0.0301,LOW
C0559,10,1,0.1,29.07,0.0301,LOW
C2311,10,1,0.1,28.52,0.0301,LOW
C2257,10,1,0.1,28.2,0.0301,LOW
C3128,10,1,0.1,27.99,0.0301,LOW
C0935,10,1,0.1,27.94,0.0301,LOW
C1965,10,1,0.1,27.88,0.0301,LOW
C1422,10,1,0.1,27.41,0.0301,LOW
C0329,10,1,0.1,27.06,0.0301,LOW
C2981,10,1,0.1,27.04,0.0301,LOW
C0395,10,1,0.1,26.52,0.0301,LOW
C4489,10,1,0.1,25.92,0.0301,LOW
C2227,10,1,0.1,25.84,0.0301,LOW
C0419,10,1,0.1,24.96,0.0301,LOW
C4377,10,1,0.1,24.92,0.0301,LOW
C2760,10,1,0.1,23.94,0.0301,LOW
C1507,10,1,0.1,23.38,0.0301,LOW
C4216,10,1,0.1,23.31,0.0301,LOW
C3884,10,1,0.1,23.22,0.0301,LOW
C4962,10,1,0.1,23.19,0.0301,LOW
C3051,10,1,0.1,23.02,0.0301,LOW
C3985,10,1,0.1,22.21,0.0301,LOW
C3627,10,1,0.1,21.79,0.0301,LOW
C0254,10,1,0.1,21.76,0.0301,LOW
C0764,10,1,0.1,21.68,0.0301,LOW
C2192,10,1,0.1,21.29,0.0301,LOW
C0243,10,1,0.1,20.62,0.0301,LOW
C4717,10,1,0.1,20.22,0.0301,LOW
C3028,10,1,0.1,19.7,0.0301,LOW
C0256,10,1,0.1,19.16,0.0301,LOW
C0906,10,1,0.1,19.05,0.0301,LOW
C3256,10,1,0.1,18.56,0.0301,LOW
C0912,10,1,0.1,18.49,0.0301,LOW
C3609,10,1,0.1,18.07,0.0301,LOW
C1352,10,1,0.1,18.03,0.0301,LOW
C3572,10,1,0.1,15.88,0.0301,LOW
C1561,10,1,0.1,15.7,0.0301,LOW
C1173,10,1,0.1,15.32,0.0301,LOW
C3659,10,1,0.1,15.19,0.0301,LOW
C3830,10,1,0.1,15.16,0.0301,LOW
C2703,10,1,0.1,14.43,0.0301,LOW
C1755,10,1,0.1,14.41,0.0301,LOW
C1743,10,1,0.1,13.86,0.0301,LOW
C2505,10,1,0.1,13.76,0.0301,LOW
C2582,10,1,0.1,13.44,0.0301,LOW
C4969,10,1,0.1,13.3,0.0301,LOW
C4908,10,1,0.1,13.18,0.0301,LOW
C3239,10,1,0.1,12.84,0.0301,LOW
C0399,10,1,0.1,12.62,0.0301,LOW
C0223,10,1,0.1,12.57,0.0301,LOW
C3952,10,1,0.1,12.39,0.0301,LOW
C2565,10,1,0.1,11.87,0.0301,LOW
C1821,10,1,0.1,11.47,0.0301,LOW
C0856,10,1,0.1,11.28,0.0301,LOW
C1663,10,1,0.1,11.15,0.0301,LOW
C1478,10,1,0.1,10.82,0.0301,LOW
C4907,10,1,0.1,10.4,0.0301,LOW
C1569,10,1,0.1,10.0,0.0301,LOW
C2028,10,1,0.1,10.0,0.0301,LOW
C3691,10,1,0.1,10.0,0.0301,LOW
C3784,10,1,0.1,10.0,0.0301,LOW
C4677,10,1,0.1,10.0,0.0301,LOW
C2975,11,1,0.0909,4827.64,0.0274,LOW
C4282,11,1,0.0909,3801.64,0.0274,LOW
C3426,11,1,0.0909,3643.49,0.0274,LOW
C4595,11,1,0.0909,317.41,0.0274,LOW
C0983,11,1,0.0909,254.89,0.0274,LOW
C4880,11,1,0.0909,213.06,0.0274,LOW
C3713,11,1,0.0909,211.81,0.0274,LOW
C4175,11,1,0.0909,205.08,0.0274,LOW
C1581,11,1,0.0909,180.65,0.0274,LOW
C0867,11,1,0.0909,177.59,0.0274,LOW
C2103,11,1,0.0909,150.09,0.0274,LOW
C4492,11,1,0.0909,149.08,0.0274,LOW
C2649,11,1,0.0909,146.11,0.0274,LOW
C3312,11,1,0.0909,137.45,0.0274,LOW
C0097,11,1,0.0909,137.17,0.0274,LOW
C1669,11,1,0.0909,135.81,0.0274,LOW
C0085,11,1,0.0909,126.94,0.0274,LOW
C2410,11,1,0.0909,122.57,0.0274,LOW
C2453,11,1,0.0909,122.46,0.0274,LOW
C1387,11,1,0.0909,119.23,0.0274,LOW
C3403,11,1,0.0909,113.16,0.0274,LOW
C1224,11,1,0.0909,111.31,0.0274,LOW
C2242,11,1,0.0909,110.6,0.0274,LOW
C2791,11,1,0.0909,109.8,0.0274,LOW
C1551,11,1,0.0909,107.67,0.0274,LOW
C4145,11,1,0.0909,107.33,0.0274,LOW
C2037,11,1,0.0909,105.67,0.0274,LOW
C0864,11,1,0.0909,104.56,0.0274,LOW
C0741,11,1,0.0909,104.42,0.0274,LOW
C4561,11,1,0.0909,102.28,0.0274,LOW
C1817,11,1,0.0909,101.14,0.0274,LOW
C3230,11,1,0.0909,97.26,0.0274,LOW
C0432,11,1,0.0909,93.74,0.0274,LOW
C3082,11,1,0.0909,90.39,0.0274,LOW
C4366,11,1,0.0909,90.1,0.0274,LOW
C1165,11,1,0.0909,87.79,0.0274,LOW
C1029,11,1,0.0909,87.65,0.0274,LOW
C3986,11,1,0.0909,85.06,0.0274,LOW
C3558,11,1,0.0909,83.51,0.0274,LOW
C3907,11,1,0.0909,80.62,0.0274,LOW
C3776,11,1,0.0909,79.46,0.0274,LOW
C4312,11,1,0.0909,77.19,0.0274,LOW
C3555,11,1,0.0909,74.93,0.0274,LOW
C3759,11,1,0.0909,74.51,0.0274,LOW
C0342,11,1,0.0909,73.99,0.0274,LOW
C1205,11,1,0.0909,73.09,0.0274,LOW
C2809,11,1,0.0909,71.86,0.0274,LOW
C2617,11,1,0.0909,71.79,0.0274,LOW
C1893,11,1,0.0909,69.72,0.0274,LOW
C1123,11,1,0.0909,69.65,0.0274,LOW
C0561,11,1,0.0909,67.76,0.0274,LOW
C1410,11,1,0.0909,65.84,0.0274,LOW
C2907,11,1,0.0909,65.26,0.0274,LOW
C1203,11,1,0.0909,64.7,0.0274,LOW
C1378,11,1,0.0909,64.67,0.0274,LOW
C4127,11,1,0.0909,62.87,0.0274,LOW
C1738,11,1,0.0909,62.33,0.0274,LOW
C2569,11,1,0.0909,61.64,0.0274,LOW
C1673,11,1,0.0909,56.85,0.0274,LOW
C0220,11,1,0.0909,56.54,0.0274,LOW
C1713,11,1,0.0909,56.34,0.0274,LOW
C3248,11,1,0.0909,55.75,0.0274,LOW
C4706,11,1,0.0909,55.15,0.0274,LOW
C3607,11,1,0.0909,54.63,0.0274,LOW
C1333,11,1,0.0909,54.42,0.0274,LOW
C2683,11,1,0.0909,54.19,0.0274,LOW
C4862,11,1,0.0909,53.23,0.0274,LOW
C0228,11,1,0.0909,53.13,0.0274,LOW
C2967,11,1,0.0909,52.35,0.0274,LOW
C4912,11,1,0.0909,52.06,0.0274,LOW
C3063,11,1,0.0909,51.55,0.0274,LOW
C4549,11,1,0.0909,49.91,0.0274,LOW
C4170,11,1,0.0909,49.6,0.0274,LOW
C4596,11,1,0.0909,49.3,0.0274,LOW
C0851,11,1,0.0909,48.83,0.0274,LOW
C2577,11,1,0.0909,48.83,0.0274,LOW
C3470,11,1,0.0909,47.97,0.0274,LOW
C2209,11,1,0.0909,47.94,0.0274,LOW
C4748,11,1,0.0909,47.36,0.0274,LOW
C1589,11,1,0.0909,47.33,0.0274,LOW
C1541,11,1,0.0909,47.22,0.0274,LOW
C3385,11,1,0.0909,47.1,0.0274,LOW
C2611,11,1,0.0909,46.15,0.0274,LOW
C3011,11,1,0.0909,45.88,0.0274,LOW
C2269,11,1,0.0909,45.79,0.0274,LOW
C2253,11,1,0.0909,45.52,0.0274,LOW
C2495,11,1,0.0909,45.18,0.0274,LOW
C2367,11,1,0.0909,45.13,0.0274,LOW
C2947,11,1,0.0909,44.2,0.0274,LOW
C3486,11,1,0.0909,42.25,0.0274,LOW
C0089,11,1,0.0909,42.02,0.0274,LOW
C4314,11,1,0.0909,41.94,0.0274,LOW
C1179,11,1,0.0909,41.88,0.0274,LOW
C3693,11,1,0.0909,41.24,0.0274,LOW
C0297,11,1,0.0909,40.13,0.0274,LOW
C4609,11,1,0.0909,40.05,0.0274,LOW
C0304,11,1,0.0909,39.74,0.0274,LOW
C0895,11,1,0.0909,39.12,0.0274,LOW
C0723,11,1,0.0909,38.91,0.0274,LOW
C1840,11,1,0.0909,38.81,0.0274,LOW
C4569,11,1,0.0909,38.49,0.0274,LOW
C3823,11,1,0.0909,37.8,0.0274,LOW
C0447,11,1,0.0909,37.46,0.0274,LOW
C3075,11,1,0.0909,36.39,0.0274,LOW
C0451,11,1,0.0909,35.73,0.0274,LOW
C0029,11,1,0.0909,35.35,0.0274,LOW
C0635,11,1,0.0909,35.13,0.0274,LOW
C2457,11,1,0.0909,35.05,0.0274,LOW
C1848,11,1,0.0909,34.51,0.0274,LOW
C4060,11,1,0.0909,34.44,0.0274,LOW
C1568,11,1,0.0909,33.99,0.0274,LOW
C2205,11,1,0.0909,33.7,0.0274,LOW
C1426,11,1,0.0909,33.68,0.0274,LOW
C1326,11,1,0.0909,33.57,0.0274,LOW
C3121,11,1,0.0909,33.18,0.0274,LOW
C4947,11,1,0.0909,33.14,0.0274,LOW
C0969,11,1,0.0909,32.97,0.0274,LOW
C2743,11,1,0.0909,32.91,0.0274,LOW
C2462,11,1,0.0909,32.69,0.0274,LOW
C0194,11,1,0.0909,32.39,0.0274,LOW
C0084,11,1,0.0909,32.02,0.0274,LOW
C4734,11,1,0.0909,31.92,0.0274,LOW
C0772,11,1,0.0909,31.71,0.0274,LOW
C3209,11,1,0.0909,31.65,0.0274,LOW
C2822,11,1,0.0909,31.52,0.0274,LOW
C4027,11,1,0.0909,30.93,0.0274,LOW
C2787,11,1,0.0909,30.85,0.0274,LOW
C4846,11,1,0.0909,30.37,0.0274,LOW
C2033,11,1,0.0909,30.18,0.0274,LOW
C0619,11,1,0.0909,30.11,0.0274,LOW
C4004,11,1,0.0909,30.06,0.0274,LOW
C4186,11,1,0.0909,29.68,0.0274,LOW
C2250,11,1,0.0909,29.38,0.0274,LOW
C1438,11,1,0.0909,29.34,0.0274,LOW
C3476,11,1,0.0909,28.9,0.0274,LOW
C0980,11,1,0.0909,28.67,0.0274,LOW
C3894,11,1,0.0909,28.64,0.0274,LOW
C2672,11,1,0.0909,28.29,0.0274,LOW
C4261,11,1,0.0909,28.14,0.0274,LOW
C0046,11,1,0.0909,28.07,0.0274,LOW
C4606,11,1,0.0909,26.84,0.0274,LOW
C4800,11,1,0.0909,26.18,0.0274,LOW
C0956,11,1,0.0909,26.11,0.0274,LOW
C1493,11,1,0.0909,26.09,0.0274,LOW
C2642,11,1,0.0909,26.03,0.0274,LOW
C4611,11,1,0.0909,25.8,0.0274,LOW
C1000,11,1,0.0909,25.75,0.0274,LOW
C3718,11,1,0.0909,25.69,0.0274,LOW
C1617,11,1,0.0909,25.62,0.0274,LOW
C2763,11,1,0.0909,25.51,0.0274,LOW
C4268,11,1,0.0909,25.17,0.0274,LOW
C2553,11,1,0.0909,25.15,0.0274,LOW
C2734,11,1,0.0909,25.11,0.0274,LOW
C3573,11,1,0.0909,24.53,0.0274,LOW
C3178,11,1,0.0909,23.79,0.0274,LOW
C0589,11,1,0.0909,23.58,0.0274,LOW
C3987,11,1,0.0909,22.61,0.0274,LOW
C1937,11,1,0.0909,22.54,0.0274,LOW
C4008,11,1,0.0909,21.66,0.0274,LOW
C4353,11,1,0.0909,21.39,0.0274,LOW
C1963,11,1,0.0909,21.34,0.0274,LOW
C3735,11,1,0.0909,21.24,0.0274,LOW
C0479,11,1,0.0909,20.53,0.0274,LOW
C2804,11,1,0.0909,20.15,0.0274,LOW
C4703,11,1,0.0909,20.01,0.0274,LOW
C0972,11,1,0.0909,19.98,0.0274,LOW
C0959,11,1,0.0909,19.62,0.0274,LOW
C3780,11,1,0.0909,19.32,0.0274,LOW
C4519,11,1,0.0909,19.32,0.0274,LOW
C4346,11,1,0.0909,19.26,0.0274,LOW
C2576,11,1,0.0909,18.99,0.0274,LOW
C4192,11,1,0.0909,18.79,0.0274,LOW
C4098,11,1,0.0909,18.62,0.0274,LOW
C3834,11,1,0.0909,18.57,0.0274,LOW
C2373,11,1,0.0909,18.0,0.0274,LOW
C3965,11,1,0.0909,17.75,0.0274,LOW
C1499,11,1,0.0909,17.61,0.0274,LOW
C0964,11,1,0.0909,17.31,0.0274,LOW
C3257,11,1,0.0909,17.19,0.0274,LOW
C4263,11,1,0.0909,16.58,0.0274,LOW
C2467,11,1,0.0909,15.48,0.0274,LOW
C4916,11,1,0.0909,14.88,0.0274,LOW
C2831,11,1,0.0909,14.15,0.0274,LOW
C3222,11,1,0.0909,13.51,0.0274,LOW
C1049,11,1,0.0909,12.6,0.0274,LOW
C0497,11,1,0.0909,11.62,0.0274,LOW
C0846,11,1,0.0909,10.54,0.0274,LOW
C1874,11,1,0.0909,10.23,0.0274,LOW
C0410,11,1,0.0909,10.0,0.0274,LOW
C1036,11,1,0.0909,10.0,0.0274,LOW
C1407,11,1,0.0909,10.0,0.0274,LOW
C1860,11,1,0.0909,10.0,0.0274,LOW
C2217,11,1,0.0909,10.0,0.0274,LOW
C2404,11,1,0.0909,10.0,0.0274,LOW
C2918,11,1,0.0909,10.0,0.0274,LOW
C3134,11,1,0.0909,10.0,0.0274,LOW
C4882,11,1,0.0909,10.0,0.0274,LOW
C3001,12,1,0.0833,4092.76,0.0251,LOW
C0942,12,1,0.0833,3663.73,0.0251,LOW
C0184,12,1,0.0833,3362.97,0.0251,LOW
C3850,12,1,0.0833,3177.8,0.0251,LOW
C3496,12,1,0.0833,3127.46,0.0251,LOW
C1105,12,1,0.0833,1064.12,0.0251,LOW
C1628,12,1,0.0833,236.99,0.0251,LOW
C1002,12,1,0.0833,176.9,0.0251,LOW
C0668,12,1,0.0833,164.13,0.0251,LOW
C3283,12,1,0.0833,161.36,0.0251,LOW
C2580,12,1,0.0833,160.58,0.0251,LOW
C2610,12,1,0.0833,156.99,0.0251,LOW
C4878,12,1,0.0833,142.1,0.0251,LOW
C4037,12,1,0.0833,140.89,0.0251,LOW
C4802,12,1,0.0833,139.36,0.0251,LOW
C2358,12,1,0.0833,134.7,0.0251,LOW
C1534,12,1,0.0833,133.06,0.0251,LOW
C4784,12,1,0.0833,132.0,0.0251,LOW
C2057,12,1,0.0833,130.53,0.0251,LOW
C2950,12,1,0.0833,130.13,0.0251,LOW
C4146,12,1,0.0833,126.22,0.0251,LOW
C1298,12,1,0.0833,118.81,0.0251,LOW
C1130,12,1,0.0833,117.62,0.0251,LOW
C2612,12,1,0.0833,117.1,0.0251,LOW
C4470,12,1,0.0833,114.6,0.0251,LOW
C0429,12,1,0.0833,110.21,0.0251,LOW
C4626,12,1,0.0833,108.74,0.0251,LOW
C3605,12,1,0.0833,108.68,0.0251,LOW
C2752,12,1,0.0833,104.74,0.0251,LOW
C0904,12,1,0.0833,104.31,0.0251,LOW
C3429,12,1,0.0833,103.01,0.0251,LOW
C3292,12,1,0.0833,99.38,0.0251,LOW
C0890,12,1,0.0833,98.22,0.0251,LOW
C1457,12,1,0.0833,97.64,0.0251,LOW
C3191,12,1,0.0833,97.57,0.0251,LOW
C4367,12,1,0.0833,95.9,0.0251,LOW
C0946,12,1,0.0833,94.67,0.0251,LOW
C3983,12,1,0.0833,94.66,0.0251,LOW
C4181,12,1,0.0833,88.18,0.0251,LOW
C4844,12,1,0.0833,86.76,0.0251,LOW
C0430,12,1,0.0833,85.88,0.0251,LOW
C3357,12,1,0.0833,82.87,0.0251,LOW
C4502,12,1,0.0833,80.97,0.0251,LOW
C3199,12,1,0.0833,80.84,0.0251,LOW
C2475,12,1,0.0833,79.03,0.0251,LOW
C1767,12,1,0.0833,78.67,0.0251,LOW
C4701,12,1,0.0833,75.55,0.0251,LOW
C1980,12,1,0.0833,74.17,0.0251,LOW
C0578,12,1,0.0833,73.85,0.0251,LOW
C4298,12,1,0.0833,73.53,0.0251,LOW
C3363,12,1,0.0833,69.88,0.0251,LOW
C4585,12,1,0.0833,69.69,0.0251,LOW
C2246,12,1,0.0833,69.04,0.0251,LOW
C4284,12,1,0.0833,68.07,0.0251,LOW
C0729,12,1,0.0833,67.91,0.0251,LOW
C3274,12,1,0.0833,67.63,0.0251,LOW
C0255,12,1,0.0833,67.42,0.0251,LOW
C2653,12,1,0.0833,66.3,0.0251,LOW
C1736,12,1,0.0833,62.78,0.0251,LOW
C2607,12,1,0.0833,62.54,0.0251,LOW
C3522,12,1,0.0833,61.07,0.0251,LOW
C2030,12,1,0.0833,60.63,0.0251,LOW
C0710,12,1,0.0833,56.21,0.0251,LOW
C2792,12,1,0.0833,55.84,0.0251,LOW
C4155,12,1,0.0833,54.75,0.0251,LOW
C4044,12,1,0.0833,54.73,0.0251,LOW
C4934,12,1,0.0833,53.56,0.0251,LOW
C4197,12,1,0.0833,53.04,0.0251,LOW
C3914,12,1,0.0833,52.94,0.0251,LOW
C3775,12,1,0.0833,50.27,0.0251,LOW
C3620,12,1,0.0833,50.12,0.0251,LOW
C2412,12,1,0.0833,49.12,0.0251,LOW
C3237,12,1,0.0833,48.94,0.0251,LOW
C3163,12,1,0.0833,48.62,0.0251,LOW
C3200,12,1,0.0833,46.8,0.0251,LOW
C1199,12,1,0.0833,46.78,0.0251,LOW
C3223,12,1,0.0833,46.25,0.0251,LOW
C0240,12,1,0.0833,44.57,0.0251,LOW
C2810,12,1,0.0833,42.85,0.0251,LOW
C0558,12,1,0.0833,42.5,0.0251,LOW
C0435,12,1,0.0833,40.84,0.0251,LOW
C1608,12,1,0.0833,39.15,0.0251,LOW
C2992,12,1,0.0833,39.15,0.0251,LOW
C2554,12,1,0.0833,38.85,0.0251,LOW
C1744,12,1,0.0833,38.45,0.0251,LOW
C0837,12,1,0.0833,37.05,0.0251,LOW
C0552,12,1,0.0833,36.72,0.0251,LOW
C4403,12,1,0.0833,36.68,0.0251,LOW
C3189,12,1,0.0833,36.62,0.0251,LOW
C3877,12,1,0.0833,36.04,0.0251,LOW
C1357,12,1,0.0833,35.0,0.0251,LOW
C3883,12,1,0.0833,34.7,0.0251,LOW
C0463,12,1,0.0833,33.5,0.0251,LOW
C0758,12,1,0.0833,32.46,0.0251,LOW
C4434,12,1,0.0833,32.27,0.0251,LOW
C3747,12,1,0.0833,32.1,0.0251,LOW
C4121,12,1,0.0833,31.8,0.0251,LOW
C4565,12,1,0.0833,30.83,0.0251,LOW
C4633,12,1,0.0833,30.54,0.0251,LOW
C2281,12,1,0.0833,30.43,0.0251,LOW
C4517,12,1,0.0833,29.88,0.0251,LOW
C2416,12,1,0.0833,28.68,0.0251,LOW
C4017,12,1,0.0833,28.67,0.0251,LOW
C1185,12,1,0.0833,28.61,0.0251,LOW
C3969,12,1,0.0833,28.44,0.0251,LOW
C4249,12,1,0.0833,28.24,0.0251,LOW
C0067,12,1,0.0833,27.94,0.0251,LOW
C4204,12,1,0.0833,27.64,0.0251,LOW
C4428,12,1,0.0833,27.29,0.0251,LOW
C3367,12,1,0.0833,27.16,0.0251,LOW
C3513,12,1,0.0833,25.86,0.0251,LOW
C4796,12,1,0.0833,25.53,0.0251,LOW
C4467,12,1,0.0833,25.29,0.0251,LOW
C4309,12,1,0.0833,24.81,0.0251,LOW
C0484,12,1,0.0833,24.31,0.0251,LOW
C2378,12,1,0.0833,23.3,0.0251,LOW
C2933,12,1,0.0833,22.69,0.0251,LOW
C4903,12,1,0.0833,21.74,0.0251,LOW
C3224,12,1,0.0833,21.63,0.0251,LOW
C2013,12,1,0.0833,21.36,0.0251,LOW
C0127,12,1,0.0833,19.21,0.0251,LOW
C1240,12,1,0.0833,18.51,0.0251,LOW
C2597,12,1,0.0833,18.49,0.0251,LOW
C1170,12,1,0.0833,18.04,0.0251,LOW
C4361,12,1,0.0833,17.99,0.0251,LOW
C3736,12,1,0.0833,17.64,0.0251,LOW
C3904,12,1,0.0833,17.28,0.0251,LOW
C4655,12,1,0.0833,17.24,0.0251,LOW
C2499,12,1,0.0833,17.14,0.0251,LOW
C1250,12,1,0.0833,16.06,0.0251,LOW
C1895,12,1,0.0833,15.76,0.0251,LOW
C3265,12,1,0.0833,15.2,0.0251,LOW
C0246,12,1,0.0833,14.52,0.0251,LOW
C1304,12,1,0.0833,14.5,0.0251,LOW
C2263,12,1,0.0833,13.82,0.0251,LOW
C4922,12,1,0.0833,13.77,0.0251,LOW
C3039,12,1,0.0833,12.83,0.0251,LOW
C2549,12,1,0.0833,12.43,0.0251,LOW
C1480,12,1,0.0833,11.11,0.0251,LOW
C1060,12,1,0.0833,11.04,0.0251,LOW
C1596,12,1,0.0833,11.01,0.0251,LOW
C0414,12,1,0.0833,10.61,0.0251,LOW
C1297,12,1,0.0833,10.0,0.0251,LOW
C1348,12,1,0.0833,10.0,0.0251,LOW
C1946,12,1,0.0833,10.0,0.0251,LOW
C2910,12,1,0.0833,10.0,0.0251,LOW
C3420,12,1,0.0833,10.0,0.0251,LOW
C4212,12,1,0.0833,10.0,0.0251,LOW
C4491,12,1,0.0833,10.0,0.0251,LOW
C4624,12,1,0.0833,10.0,0.0251,LOW
C4743,12,1,0.0833,10.0,0.0251,LOW
C4799,12,1,0.0833,10.0,0.0251,LOW
C4828,12,1,0.0833,10.0,0.0251,LOW
C0202,13,1,0.0769,4903.24,0.0232,LOW
C2923,13,1,0.0769,4849.67,0.0232,LOW
C3037,13,1,0.0769,3209.9,0.0232,LOW
C0280,13,1,0.0769,2253.17,0.0232,LOW
C1303,13,1,0.0769,182.06,0.0232,LOW
C2635,13,1,0.0769,175.65,0.0232,LOW
C1472,13,1,0.0769,128.32,0.0232,LOW
C0157,13,1,0.0769,121.5,0.0232,LOW
C2122,13,1,0.0769,119.5,0.0232,LOW
C1384,13,1,0.0769,108.23,0.0232,LOW
C3901,13,1,0.0769,99.66,0.0232,LOW
C1574,13,1,0.0769,98.51,0.0232,LOW
C1806,13,1,0.0769,97.66,0.0232,LOW
C2133,13,1,0.0769,96.15,0.0232,LOW
C4946,13,1,0.0769,96.13,0.0232,LOW
C3349,13,1,0.0769,94.48,0.0232,LOW
C0336,13,1,0.0769,91.78,0.0232,LOW
C2199,13,1,0.0769,90.57,0.0232,LOW
C1468,13,1,0.0769,89.49,0.0232,LOW
C2386,13,1,0.0769,85.78,0.0232,LOW
C2799,13,1,0.0769,85.53,0.0232,LOW
C4505,13,1,0.0769,80.12,0.0232,LOW
C4000,13,1,0.0769,77.64,0.0232,LOW
